"ensembl","symbol","gene_type","baseMean","l2fc_raw","l2fc_shrunk","padj","l2fc_ref","padj_ref"
"ENSG00000100065","CARD10","protein-coding",251.951201689778,1.06761459522533,0.322776499343049,NA,2.5452221249,0.0314022060417528
"ENSG00000100300","TSPO","protein-coding",299.091106979575,1.05901222024593,0.633382782342154,0.295323724844248,2.01103270924,0.000185784165748431
"ENSG00000100345","MYH9","protein-coding",37594.528482594,1.75961169305434,0.779299860223695,NA,2.74126522301,0.007838349633416
"ENSG00000100558","PLEK2","protein-coding",36.7250029339251,2.20564748051976,1.57050614535015,0.0508021851575252,2.50814939212,0.0122526004233274
"ENSG00000101188","NTSR1","protein-coding",84.58630173456,1.22183563160345,0.798469499457167,0.190635228660613,1.91715646343,0.0447407322040874
"ENSG00000101438","SLC32A1","protein-coding",40.0717337965696,1.20801736206111,0.656955806816612,0.287948992199333,2.03928690394,0.0213806616447662
"ENSG00000101463","SYNDIG1","protein-coding",758.851740097243,1.37735411703794,0.957068377610229,0.120923198469515,2.52831712519,0.000173085079809644
"ENSG00000101986","ABCD1","protein-coding",846.697045459122,1.25563906729946,1.00901400295035,0.0541694994143354,1.62040400271,0.000233787692210767
"ENSG00000102172","SMS","protein-coding",6967.3169027501,-1.21149945587755,-1.10582891317064,0.00158096781958651,-1.59428026557,3.19998981580393e-05
"ENSG00000103888","CEMIP","protein-coding",617.492842325572,1.14696030983505,0.804526187883602,0.166629934998773,2.28906598824,0.00131307942491016
"ENSG00000104059","ENTREP2","protein-coding",681.537569202319,1.49350470229127,1.31352543773569,0.0045950582237623,2.1138811374,0.0098541067262243
"ENSG00000104783","KCNN4","protein-coding",31.4040694124723,3.03228866158068,0.665750234971626,0.0999828781994966,8.005972059,0.000271162903694925
"ENSG00000104825","NFKBIB","protein-coding",435.228184865403,-0.291757420895694,-0.150807914761967,0.818695898150431,2.01213591183,8.49461836129808e-05
"ENSG00000105464","GRIN2D","protein-coding",519.33178182577,1.17948205573144,0.662407025187439,0.281519927331564,2.66938306193,1.52920984970377e-05
"ENSG00000105559","PLEKHA4","protein-coding",601.154120291934,0.326248436361478,0.122776720579403,0.852599878682612,1.86658468657,0.0479513020597663
